bookID,Book-Title,authors,isbn,isbn13,language_code,publisher,
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,1410102157,9.78141E+12,eng,Fredonia Books (NL),
32854,Final Payments,Mary Gordon,307276783,9.78031E+12,eng,Anchor,
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,307338460,9.78031E+12,eng,Shaye Areheart Books,
32880,The Mothman Prophecies,John A. Keel,340824468,9.78034E+12,eng,Hodder & Stoughton,
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,155874374X,9.78156E+12,eng,Health Communications,
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,684856271,9.78068E+12,eng,Scribner,
32899,The Promise of Rest,Reynolds Price/Mary Bess Engel,684825104,9.78068E+12,eng,Scribner,
32900,Perfect Match,Jodi Picoult,743418727,9.78074E+12,eng,Atria Books,
32913,Demon Box,Ken Kesey,140085300,9.78014E+12,eng,Penguin Books,
32915,Sailor Song,Ken Kesey,140139974,9.78014E+12,eng,Penguin Books,
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,156025114X,9.78156E+12,eng,Running Press,
32919,The Further Inquiry,Ken Kesey/Ron Bevirt,670831743,9.78067E+12,eng,Viking Books,
32929,Goodnight Moon,Margaret Wise Brown/Clement Hurd,60775858,9.78006E+12,eng,HarperCollins,
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,61125938,9.78006E+12,eng,HarperCollins Publishers,
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,1594862958,9.78159E+12,en-US,Rodale Books,
32941,True Story,Bill Maher,743291352,9.78074E+12,en-US,Simon  Schuster,
32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,345412818,9.78035E+12,eng,Ballantine Books,
32946,The Outsiders,S.E. Hinton,141314575,9.78014E+12,eng,Puffin Group,
32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,896087646,9.7809E+12,eng,South End Press,
32950,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,140121195X,9.7814E+12,eng,DC Comics,
32951,Sister Outsider: Essays and Speeches,Audre Lorde,895941414,9.7809E+12,en-GB,Crossing Press,
32957,Caramelo,Sandra Cisneros,679742581,9.78068E+12,eng,Vintage,
32961,The House on Mango Street,Sandra Cisneros,739322796,9.78074E+12,en-US,Random House Audio,
32964,Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,806133635,9.78081E+12,eng,University of Oklahoma Press,
32966,The Merchant of Venice,William Shakespeare,141013958,9.78014E+12,eng,Penguin Classics,
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,689036914,9.78069E+12,eng,Aladdin,
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,1557091625,9.78156E+12,eng,Applewood Books,
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,1557091552,9.78156E+12,eng,Applewood Books,
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,1557092648,9.78156E+12,eng,Applewood Books,
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,155709263X,9.78156E+12,eng,Applewood Books,
32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,1851682341,9.78185E+12,eng,One World (UK),
32987,The Greatest Generation,Tom Brokaw,812975294,9.78081E+12,eng,Random House Trade Paperbacks,
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,712678867,9.78071E+12,eng,Random House,
33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,821775898,9.78082E+12,eng,Kensington,
33002,The Weekend Novelist,Robert J. Ray/Bret Norris,823084507,9.78082E+12,eng,Billboard Books,
33007,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,1585678139,9.78159E+12,eng,Harry N. Abrams,
33008,North Carolina Weekends,Lynn Setzer,895872730,9.7809E+12,en-US,John F. Blair  Publisher,
33013,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,037575797X,9.78038E+12,eng,Modern Library,
33015,Selected Poems,Thomas Hardy/Robert Mezey,140436995,9.78014E+12,eng,Penguin Books,
33017,Selected Poetry,Thomas Hardy/Samuel Hynes,192834916,9.78019E+12,eng,Oxford University Press,
33024,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,743480716,9.78074E+12,eng,Pocket Star Books,
33025,Underworld: The Mysterious Origins of Civilization,Graham Hancock,1400049512,9.7814E+12,eng,Three Rivers Press,
33026,The Dream and the Underworld,James Hillman,60906820,9.78006E+12,en-US,William Morrow Paperbacks,
33028,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,439681367,9.78044E+12,eng,Scholastic Paperbacks,
33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,1569716188,9.78157E+12,eng,Dark Horse Books,
33030,Underworld: Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,743480724,9.78074E+12,eng,Pocket Star,
33032,Queen of the Underworld,Gail Godwin,345483197,9.78035E+12,eng,Ballantine Books,
33046,Ve  perro ¡Ve!,P.D. Eastman/Adolfo Pérez Perdomo,375823611,9.78038E+12,spa,Random House Para Ninos,
33052,Murder in the Cathedral,T.S. Eliot,156632772,9.78016E+12,eng,Harcourt  Brace Jovanovich/Harvest,
33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,60925817,9.78006E+12,eng,Harper Perennial,
33064,L'Équilibre du monde,Rohinton Mistry/Françoise Adelstain,225315086X,9.78225E+12,fre,Le Livre de Poche,
33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,679434046,9.78068E+12,eng,Knopf,
33130,King Richard II,William Shakespeare/Andrew Gurr,521532485,9.78052E+12,eng,Cambridge University Press,
33131,King Richard II,William Shakespeare/Charles R. Forker,1903436338,9.7819E+12,eng,Bloomsbury Arden Shakespeare,
33133,King Richard II,William Shakespeare/Andrew Gurr,521297656,9.78052E+12,eng,Cambridge University Press,
33137,Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,684854759,9.78068E+12,en-US,Touchstone,
33139,Tearing the Silence: On Being German in America,Ursula Hegi,068484611X,9.78068E+12,eng,Touchstone,
33144,Paint it Black,Janet Fitch,316182745,9.78032E+12,eng,Little Brown and Company,
33151,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,393978192,9.78039E+12,eng,W. W. Norton & Company,
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,786928573,9.78079E+12,eng,Wizards of the Coast,
33153,A Tempest,Aimé Césaire/Richard Miller,1559362103,9.78156E+12,eng,Theatre Communications Group,
33155,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,1903436605,9.7819E+12,en-US,Arden Shakespeare,
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,1586634046,9.78159E+12,eng,SparkNotes,
33158,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,521532477,9.78052E+12,eng,Cambridge University Press,
33159,Minuit dans le jardin du bien et du mal,John Berendt,2266075187,9.78227E+12,fre,Pocket,
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,2869595948,9.78287E+12,fre,Arléa,
33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,822007355,9.78082E+12,en-GB,Cliffs Notes,
33175,Les Misérables,Victor Hugo/Norman Denny,140444300,9.78014E+12,eng,Penguin Classics,
33179,Hamlet in Purgatory,Stephen Greenblatt,691102570,9.78069E+12,eng,Princeton University Press,
33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,313324522,9.78031E+12,en-US,Greenwood,
33185,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,300101058,9.7803E+12,eng,Yale University Press,
33186,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,521532523,9.78052E+12,eng,Cambridge University Press/The New Cambridge Shakespeare,
33191,Romeo & Juliet,William Shakespeare/Roma Gill,019832149X,9.7802E+12,eng,Oxford University Press,
33192,Romeo and Juliet,William Shakespeare/Paul D. Moliken,1580495788,9.78158E+12,eng,Prestwick House,
33194,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,521532531,9.78052E+12,eng,Cambridge University Press,
33195,Shakespeare's Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,764585746,9.78076E+12,eng,Hungry Minds,
33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,1586633589,9.78159E+12,eng,SparkNotes,
33198,Romeo and Juliet,William Shakespeare/René Weis,1903436915,9.7819E+12,eng,Bloomsbury Arden Shakespeare,
33247,La Petite Fille du Lac,Christina Schwarz/Marie-Hélène Sabard,222109249X,9.78222E+12,fre,Robert Laffont,
33263,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,679767398,9.78068E+12,eng,Vintage,
33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,465007805,9.78047E+12,eng,Basic Books,
33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,553157272,9.78055E+12,eng,Bantam,
33288,How to Win Friends and Influence People,Dale Carnegie,91906814,9.78009E+12,eng,Vermilion,
33291,How to Win Friends and Influence People,Dale Carnegie,749307846,9.78075E+12,en-US,Cedar Books,
33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,743272773,9.78074E+12,eng,Simon  Schuster,
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,393324869,9.78039E+12,eng,W. W. Norton  Company,
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,938045555,9.78094E+12,en-US,Dragon Door Publications,
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,385334303,9.78039E+12,eng,Delta,
33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,1932361278,9.78193E+12,eng,Travelers' Tales,
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,60899220,9.78006E+12,eng,Ecco/Harper Perennial,
33331,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,231138709,9.78023E+12,eng,Columbia University Press,
33333,Searching for God Knows What,Donald Miller,785263713,9.78079E+12,eng,Thomas Nelson,
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,681403225,9.78068E+12,en-US,Longmeadow Press,
33344,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,155704676X,9.78156E+12,eng,Newmarket Press,
33348,Different Seasons,Stephen King,708823602,9.78071E+12,en-GB,Futura,
33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt/Amiira Ruotola (-Behrendt),767921968,9.78077E+12,eng,Harmony,
33356,Jennifer Government,Max Barry,349117624,9.78035E+12,eng,Abacus,
33363,Mama Day,Gloria Naylor,679721819,9.78068E+12,eng,Vintage,
33365,A Feather on the Breath of God,Sigrid Nunez,312422733,9.78031E+12,eng,Picador,
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,193336856X,9.78193E+12,eng,Soft Skull Press,
33411,War with the Newts,Karel Čapek/M. Weatherall/R. Weatherall/Ivan Klíma,810114682,9.78081E+12,eng,Northwestern University Press,
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,1400033721,9.7814E+12,eng,Anchor,
33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,758210183,9.78076E+12,eng,Kensington Publishing Corporation,
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,758202954,9.78076E+12,eng,Kensington Publishing Corporation,
33438,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,758201559,9.78076E+12,eng,Kensington,
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,1575667215,9.78158E+12,eng,Kensington,
33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,758215045,9.78076E+12,eng,Kensington,
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,006056668X,9.78006E+12,eng,Harper,
33442,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,758206828,9.78076E+12,eng,Kensington Publishing Corporation,
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,758213506,9.78076E+12,eng,Kensington,
33445,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,1575667223,9.78158E+12,eng,Kensington,
33446,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,082724231X,9.78083E+12,eng,Chalice Press,
33447,Focus: The Future of Your Company Depends on It,Al Ries/Laura Ries,60799900,9.78006E+12,eng,Harper Business,
33448,Positioning: The Battle for Your Mind,Al Ries/Jack Trout,71359168,9.78007E+12,en-US,McGraw-Hill Education,
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries/Jack Trout,887306667,9.78089E+12,en-US,Harper Business,
33451,Horse Sense: How to Pull Ahead on the Business Track,Al Ries/Jack Trout,452267641,9.78045E+12,eng,Plume,
33453,You Suck (A Love Story  #2),Christopher Moore,60590297,9.78006E+12,eng,William Morrow,
33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,60735414,9.78006E+12,eng,HarperCollins,
33455,Island of the Sequined Love Nun,Christopher Moore,60735449,9.78006E+12,eng,Harper Perennial,
33456,A Dirty Job (Grim Reaper  #1),Christopher Moore,60590270,9.78006E+12,en-US,William Morrow,
33457,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,60735422,9.78006E+12,eng,Perennial / William Morrow / HarperCollins,
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,60735457,9.78006E+12,en-US,William Morrow Paperbacks,
33464,Granta 7,Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Terán,140140824,9.78014E+12,eng,Granta Books,
33473,Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner/Neil Gaiman,039306106X,9.78039E+12,eng,W. W. Norton  Company,
33474,Graphic Storytelling and Visual Narrative,Will Eisner,961472820,9.78096E+12,en-US,Poorhouse Press,
33477,The Best of the Spirit,Will Eisner/Neil Gaiman,1401207553,9.7814E+12,eng,DC Comics,
33478,The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner/Stephen Eric Bronner/Umberto Eco/Sergei Nilus,393328600,9.78039E+12,eng,W. W. Norton  Company,
33481,Will Eisner Sketchbook,Will Eisner,1569719608,9.78157E+12,eng,Dark Horse Comics,
33484,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,345461533,9.78035E+12,eng,Del Rey,
33488,Conan and the Demons of Khitai,Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,159307543X,9.78159E+12,eng,Dark Horse Books,
33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,1568821816,9.78157E+12,eng,Chaosium,
33490,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,141187069,9.78014E+12,en-GB,Penguin Books,
33491,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,1568821867,9.78157E+12,eng,Chaosium,
33492,Secrets of New York (Call of Cthulhu RPG),William    Jones,1568821808,9.78157E+12,eng,Chaosium,
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,1568821441,9.78157E+12,eng,Chaosium,
33494,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,1568821875,9.78157E+12,eng,Chaosium,
33496,Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson/Sandy Antunes,1568821409,9.78157E+12,eng,Chaosium,
33497,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,1568821484,9.78157E+12,eng,Chaosium,
33498,Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,1568821743,9.78157E+12,eng,Chaosium,
33501,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitlín R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,1568821174,9.78157E+12,eng,Chaosium,
33507,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),Jules Verne/Anthony Bonner,076072850X,9.78076E+12,eng,Barnes & Noble,
33512,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),Jim Fergus,312199430,9.78031E+12,eng,St. Martin's Griffin,
33513,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,143038826,9.78014E+12,eng,Penguin Books,
33514,The Elements of Style,William Strunk Jr./E.B. White,205313426,9.78021E+12,en-US,Pearson,
33532,Dracula,Bram Stoker,014062063X,9.78014E+12,eng,Penguin Books,
33536,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,1416520384,9.78142E+12,en-US,Pocket Books,
33537,Frankenstein,Mary Wollstonecraft Shelley/Susan J. Wolfson,321399536,9.78032E+12,eng,Pearson,
33538,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,486295680,9.78049E+12,eng,Dover Publications,
33539,World War II: A Short History,Michael J. Lyons,130977691,9.78013E+12,en-US,Routledge,
33541,A Short History of World War I,James L. Stokesbury,688001297,9.78069E+12,eng,William Morrow Paperbacks,
33543,Collected Stories  Vol. 2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,1887368795,9.78189E+12,eng,Gauntlet Press,
33544,Nightmare At 20 000 Feet,Richard Matheson/Stephen King,312878273,9.78031E+12,eng,Tor Books,
33546,Earthbound,Logan Swanson/Richard Matheson,765311712,9.78077E+12,eng,Tor Books,
33547,Hell House,Richard Matheson,727860992,9.78073E+12,eng,Severn House Publishers,
33550,Noir: Three Novels of Suspense,Richard Matheson,765311402,9.78077E+12,eng,Forge Books,
33551,7 Steps to Midnight,Richard Matheson,765308371,9.78077E+12,en-US,Forge Books,
33554,Duel,Richard Matheson/Ray Bradbury,312878265,9.78031E+12,eng,Tor Books,
33555,What Dreams May Come,Richard Matheson,765308703,9.78077E+12,eng,Tor Books,
33557,Richard Matheson's Hell House  Book 2,Ian Edginton/Simon Fraser,1932382720,9.78193E+12,eng,IDW Publishing,
33559,Bloodlines,Richard Matheson/Mark Dawidziak,1887368884,9.78189E+12,eng,Gauntlet Press,
33561,The Bridegroom,Ha Jin,375724931,9.78038E+12,eng,Vintage,
33563,Under the Red Flag,Ha Jin,1581950063,9.78158E+12,eng,Steerforth,
33565,Ocean of Words,Ha Jin,375702067,9.78038E+12,eng,Vintage,
